Date,Adj_Close,Close,High,Low,Open,Volume,pct_change,ma20,ma5,signal,position,start_time,equity_num,cash,equity_value,net_value,equity_change,equity_curve
2010-03-31 00:00:00+00:00,7.087558746337891,8.39285659790039,8.450357437133789,8.373571395874023,8.410357475280762,430659600,-0.0036041675479051,6.802971863746643,7.001845932006836,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1157639.320274353,1157642.2283085026,-0.0036041585267527765,1.1576422283085024
2010-04-01 00:00:00+00:00,7.116814613342285,8.427499771118164,8.526070594787598,8.3125,8.478928565979004,603145200,0.0041277777090047,6.841063809394837,7.058063507080078,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1162417.7980556488,1162420.7060897984,0.004127767339895616,1.1624207060897982
2010-04-05 00:00:00+00:00,7.192817687988281,8.517499923706055,8.518214225769043,8.384642601013184,8.392143249511719,684507600,0.0106793669324347,6.8705299377441404,7.103845882415771,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1174831.684249878,1174834.5922840275,0.010679340215804967,1.1748345922840273
2010-04-06 00:00:00+00:00,7.224485874176025,8.555000305175781,8.579999923706055,8.464285850524902,8.507143020629883,447017200,0.0044027511277853,6.901383423805237,7.146974563598633,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1180004.175772667,1180007.0838068165,0.004402740229782598,1.1800070838068164
2010-04-07 00:00:00+00:00,7.256455421447754,8.592857360839844,8.640000343322754,8.523571014404297,8.555356979370117,628502000,0.00442516572508,6.927893924713135,7.175626468658447,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1185225.8898067474,1185228.797840897,0.004425154819609034,1.1852287978408969
2010-04-08 00:00:00+00:00,7.236850261688232,8.569643020629883,8.626428604125977,8.501428604125977,8.587142944335938,572989200,-0.0027017543167942,6.950679588317871,7.205484771728516,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1182023.7006425858,1182026.6086767353,-0.00270174768786835,1.1820266086767353
2010-04-09 00:00:00+00:00,7.292345523834228,8.635356903076172,8.63892936706543,8.587857246398926,8.6225004196167,334182800,0.0076684275809582,6.975244760513306,7.240590953826905,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1191087.9637899396,1191090.8718240892,0.007668408715012953,1.1910908718240891
2010-04-12 00:00:00+00:00,7.307426452636719,8.653214454650879,8.681071281433105,8.63607120513916,8.649999618530273,333026400,0.0020680491281166,6.99890525341034,7.263512706756591,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1193551.1922149658,1193554.1002491154,0.0020680440789995203,1.1935541002491152
2010-04-13 00:00:00+00:00,7.311648845672607,8.65821361541748,8.671428680419922,8.61107063293457,8.637857437133789,306210800,0.0005778221735457,7.0269389152526855,7.280945301055908,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1194240.8525590897,1194243.7605932392,0.0005778207657112233,1.194243760593239
2010-04-14 00:00:00+00:00,7.409969329833984,8.774642944335938,8.778928756713867,8.71678638458252,8.760000228881836,404076400,0.0134471015001722,7.058968687057496,7.311648082733154,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1210299.930519104,1210302.8385532536,0.013447068755910507,1.2103028385532535
2010-04-15 00:00:00+00:00,7.507386207580566,8.890000343322754,8.893928527832031,8.768214225769043,8.777856826782227,376784800,0.0131467315734172,7.096367025375367,7.365755271911621,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1226211.4188289642,1226214.3268631138,0.013146699985336019,1.2262143268631136
2010-04-16 00:00:00+00:00,7.461538314819336,8.835714340209961,8.96928596496582,8.733928680419922,8.8774995803833,750545600,-0.0061070379881263,7.13067364692688,7.399593830108643,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1218722.8991127014,1218725.807146851,-0.0061070235049527355,1.2187258071468507
2010-04-19 00:00:00+00:00,7.451589107513428,8.823928833007812,8.853214263916016,8.634642601013184,8.822500228881836,566924400,-0.0013333989435058,7.168101906776428,7.428426361083984,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1217097.8552865982,1217100.7633207478,-0.0013333957618469894,1.2171007633207476
2010-04-20 00:00:00+00:00,7.376793384552002,8.735357284545898,8.901785850524902,8.677143096923828,8.876428604125977,738326400,-0.010037553316783,7.198020458221436,7.441455268859864,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1204881.1706724167,1204884.0787065662,-0.010037529333930761,1.204884078706566
2010-04-21 00:00:00+00:00,7.818031311035156,9.257857322692873,9.29464340209961,9.133213996887209,9.242856979370115,982391200,0.0598143262907655,7.24455714225769,7.523067665100098,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1276950.3261566162,1276953.2341907658,0.059814181926584276,1.2769532341907655
2010-04-22 00:00:00+00:00,8.036690711975098,9.516785621643066,9.526785850524902,9.149999618530272,9.222857475280762,793424800,0.0279686013320648,7.3005036354064945,7.628928565979004,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1312664.8407497406,1312667.7487838902,0.027968537638543678,1.31266774878389
2010-04-23 00:00:00+00:00,8.168184280395508,9.672499656677246,9.72071361541748,9.535714149475098,9.571070671081545,796955600,0.0163616559518058,7.367126512527466,7.770257759094238,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1334142.2112541199,1334145.1192882694,0.0163616197048162,1.3341451192882692
2010-04-26 00:00:00+00:00,8.128073692321777,9.625,9.730713844299316,9.578213691711426,9.710000038146973,479068800,-0.0049105880446405,7.425334906578064,7.905554676055909,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1327590.7884616852,1327593.6964958347,-0.004910577341038946,1.3275936964958346
2010-04-27 00:00:00+00:00,7.903080940246582,9.35857105255127,9.565713882446287,9.304286003112791,9.54535675048828,709343600,-0.0276809439225108,7.470046830177307,8.010812187194825,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1290841.8222942352,1290844.7303283848,-0.027680883288651037,1.2908447303283845
2010-04-28 00:00:00+00:00,7.889811038970947,9.342857360839844,9.428570747375488,9.157500267028809,9.401785850524902,758402400,-0.001679079510379,7.508877587318421,8.025168132781982,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1288674.3962392807,1288677.3042734303,-0.0016790757277237445,1.28867730427343
2010-04-29 00:00:00+00:00,8.10213565826416,9.59428596496582,9.64285659790039,9.357500076293944,9.39357089996338,558840800,0.0269112426450337,7.559606432914734,8.038257122039795,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1323354.2256069183,1323357.133641068,0.026911181917020244,1.3233571336410677
2010-04-30 00:00:00+00:00,7.874433040618896,9.3246431350708,9.663213729858398,9.321429252624512,9.618213653564451,542463600,-0.0281040243275868,7.597487354278565,7.979506874084473,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1286162.6462564466,1286165.5542905962,-0.02810396256990988,1.2861655542905959
2010-05-03 00:00:00+00:00,8.03306770324707,9.512499809265137,9.567143440246582,9.38857078552246,9.422857284545898,454342000,0.0201455345178358,7.639499855041504,7.960505676269531,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1312073.080242157,1312075.9882763065,0.020145488968565717,1.3120759882763062
2010-05-04 00:00:00+00:00,7.801745891571045,9.238571166992188,9.40321445465088,9.16964340209961,9.38892936706543,723819600,-0.0287961984414151,7.668362855911255,7.940238666534424,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1274290.363453865,1274293.2714880146,-0.028796134618641722,1.2742932714880144
2010-05-05 00:00:00+00:00,7.720615863800049,9.142499923706056,9.21928596496582,8.883213996887207,9.036786079406738,883103200,-0.0103989579894736,7.69157087802887,7.906399631500244,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1261039.0714979172,1261041.9795320667,-0.010398934258260772,1.2610419795320664
2010-05-06 00:00:00+00:00,7.426855564117432,8.79464340209961,9.223214149475098,7.116071224212647,9.065357208251951,1285860800,-0.0380488169421797,7.70107114315033,7.771343612670899,1.0,1.0,2010-02-18 00:00:00+00:00,,2.908034149557352,1213058.0267095566,1213060.9347437061,-0.03804872919945523,1.2130609347437058
2010-05-07 00:00:00+00:00,7.113497734069824,8.42357063293457,8.806071281433105,8.043213844299316,8.70392894744873,1676018400,-0.0421925305187815,7.692128753662109,7.619156551361084,0.0,1.0,2010-02-18 00:00:00+00:00,163334.0,1161538.3403382595,0.0,1161538.3403382595,-0.04247321212790711,1.161538340338259
2010-05-10 00:00:00+00:00,7.660294055938721,9.071070671081545,9.094642639160156,8.876070976257324,8.9375,984306400,0.0768674346025355,7.70977213382721,7.544601821899414,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-11 00:00:00+00:00,7.736598968505859,9.161429405212402,9.28178596496582,8.946429252624512,8.994285583496094,848906800,0.0099610944449295,7.731019639968872,7.531572437286377,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-12 00:00:00+00:00,7.904589653015137,9.360357284545898,9.397500038146973,9.239286422729492,9.258570671081545,654379600,0.0217137640445284,7.75575065612793,7.568367195129395,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-13 00:00:00+00:00,7.792095184326172,9.227143287658691,9.464285850524902,9.157142639160156,9.400713920593262,599712400,-0.0142315380844665,7.76998610496521,7.641415119171143,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-14 00:00:00+00:00,7.655171394348144,9.0649995803833,9.15999984741211,8.910714149475098,9.1128568649292,759362800,-0.0175721403215723,7.779667758941651,7.749749851226807,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-17 00:00:00+00:00,7.667232036590576,9.079285621643066,9.149286270141602,8.846785545349121,9.096428871154783,762834800,0.0015754895117485,7.790449905395508,7.751137447357178,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-18 00:00:00+00:00,7.61113691329956,9.012857437133787,9.233928680419922,8.937856674194336,9.177857398986816,782678400,-0.007316215685571,7.802167081832886,7.726045036315918,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-19 00:00:00+00:00,7.489894390106201,8.869285583496094,9.032856941223145,8.744643211364746,8.910714149475098,1025726800,-0.0159296205776434,7.785760235786438,7.643105983734131,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-20 00:00:00+00:00,7.170802116394043,8.491429328918457,8.708929061889648,8.436071395874023,8.638570785522461,1282915200,-0.042603040455906,7.742465806007385,7.518847370147705,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-21 00:00:00+00:00,7.308328151702881,8.65428638458252,8.73214340209961,8.262499809265137,8.3149995803833,1223891200,0.0191786125284956,7.6994729995727536,7.449478721618652,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-24 00:00:00+00:00,7.442239761352539,8.812856674194336,8.960714340209961,8.795000076293945,8.831428527832031,754238800,0.0183231522818876,7.665181303024292,7.404480266571045,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-25 00:00:00+00:00,7.395792007446289,8.757857322692871,8.812856674194336,8.470000267028809,8.548213958740234,1048006400,-0.0062410988352529,7.639816856384277,7.361411285400391,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-26 00:00:00+00:00,7.362318515777588,8.71821403503418,9.004643440246582,8.70535659790039,8.931428909301758,850654000,-0.0045260185298612,7.613442230224609,7.335896110534668,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-27 00:00:00+00:00,7.640993595123291,9.048213958740234,9.067500114440918,8.896785736083984,8.949999809265137,666282400,0.0378515380377115,7.590385127067566,7.429934406280518,0.0,0.0,,,,,,0.0,1.161538340338259
2010-05-28 00:00:00+00:00,7.747456550598144,9.174285888671877,9.264286041259766,9.048213958740234,9.26392936706543,815614800,0.013933129788618,7.584036302566528,7.51776008605957,0.0,0.0,,,,,,0.0,1.161538340338259
